Plasmid_name_filename,Plasmid,ENT_ID,Deidentified_ENT_ID,Hospital,Date_of_culture,Lab_Species,Genomic_Species_Illumina,Genomic_Species_Hybrid,ST_Illumina,ST_Hybrid,CP_Gene,Clonal_cluster,Length,Inc_group_MOBtyper,Inc_group_regrouped,Relaxase_type_corrected,Sample_type,Plasmid_Clusters,PID,Plasmid_Clusters_renamed,Final_Species,Final_ST
batch22_18102019_ENT1633_Ctg5_len_51503_depth_0.50x_circ_blaOXA-181.fasta,batch22_18102019_ENT1633_Ctg5_len_51503_depth_0.50x_circ_blaOXA-181,ENT1633,E766,2,14/10/2014,Escherichia coli,Escherichia coli,ecoli,410,410,blaOXA181,NA,51503,"IncX3,rep_cluster_1195",IncX3,MOBP,Surveillance culture,24,919,PC15,Escherichia coli,410
batch25_23012020_ENT1996_Ctg3_len_72165_depth_0.88x_circ_blaKPC-2.fasta,batch25_23012020_ENT1996_Ctg3_len_72165_depth_0.88x_circ_blaKPC-2,ENT1996,E767,5,15/04/2015,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,17,17,blaKPC2,Cluster_55,72165,IncU,IncU,MOBP,Clinical culture,2,920,PC1,Klebsiella pneumoniae,17
batch2_21032019_ENT50_Ctg6_len_46161_depth_0.86x_circ_blaNDM-7.fasta,batch2_21032019_ENT50_Ctg6_len_46161_depth_0.86x_circ_blaNDM-7,ENT50,E769,6,22/09/2010,Escherichia coli,Escherichia coli,ecoli,205,205,blaNDM7,NA,46161,IncX3,IncX3,MOBP,Clinical culture,9,922,PC8,Escherichia coli,205
batch23_01112019_ENT1764_Ctg4_len_71859_depth_0.39x_circ_blaKPC-2.fasta,batch23_01112019_ENT1764_Ctg4_len_71859_depth_0.39x_circ_blaKPC-2,ENT1764,E770,5,05/01/2015,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,323,323,blaKPC2,Cluster_52,71859,IncU,IncU,MOBP,Surveillance culture,2,923,PC1,Klebsiella pneumoniae,323
batch11_10072019_ENT1242_Ctg5_len_41183_depth_1.78x_circ_blaNDM-1.fasta,batch11_10072019_ENT1242_Ctg5_len_41183_depth_1.78x_circ_blaNDM-1,ENT1242,E933,2,25/05/2014,Citrobacter freundii,Citrobacter freundii,cfreundii,22,22,blaNDM1,NA,41183,IncN,IncN,MOBF,Clinical culture,6,1052,PC2,Citrobacter freundii,22
batch32_26062020_ENT1729_Ctg5_len_71861_depth_0.96x_circ_blaKPC-2.fasta,batch32_26062020_ENT1729_Ctg5_len_71861_depth_0.96x_circ_blaKPC-2,ENT1729,E772,5,17/12/2014,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,526,526,blaKPC2,NA,71861,IncU,IncU,MOBP,Surveillance culture,2,925,PC1,Klebsiella pneumoniae,526
batch32_26062020_ENT1730_Ctg5_len_71861_depth_1.34x_circ_blaKPC-2.fasta,batch32_26062020_ENT1730_Ctg5_len_71861_depth_1.34x_circ_blaKPC-2,ENT1730,E773,5,17/12/2014,Citrobacter freundii,Citrobacter freundii,cfreundii,-,-,blaKPC2,NA,71861,IncU,IncU,MOBP,Surveillance culture,2,925,PC1,Citrobacter freundii,-
batch19_09102019_ENT757_Ctg3_len_65499_depth_2.00x_circ_blaOXA-48.fasta,batch19_09102019_ENT757_Ctg3_len_65499_depth_2.00x_circ_blaOXA-48,ENT757,E867,5,29/10/2013,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,16,16,blaOXA48,NA,65499,IncL/M,IncL/M,MOBP,Clinical culture,19,992,PC4,Klebsiella pneumoniae,16
batch0_01032019_ENT1704_Ctg4_len_72689_depth_1.36x_circ_blaKPC-2.fasta,batch0_01032019_ENT1704_Ctg4_len_72689_depth_1.36x_circ_blaKPC-2,ENT1704,E775,5,04/12/2014,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,17,17,blaKPC2,Cluster_55,72689,IncU,IncU,MOBP,Surveillance culture,2,927,PC1,Klebsiella pneumoniae,17
batch32_26062020_ENT1705_Ctg3_len_76020_depth_1.65x_circ_blaKPC-2.fasta,batch32_26062020_ENT1705_Ctg3_len_76020_depth_1.65x_circ_blaKPC-2,ENT1705,E776,5,04/12/2014,Escherichia coli,Escherichia coli,ecoli,-,-,blaKPC2,NA,76020,"ColRNAI_rep_cluster_1987,IncU",ColRNAI_all,MOBP,Surveillance culture,2,927,PC1,Escherichia coli,-
batch26_31012020_ENT571_Ctg3_len_71861_depth_1.13x_circ_blaKPC-2.fasta,batch26_31012020_ENT571_Ctg3_len_71861_depth_1.13x_circ_blaKPC-2,ENT571,E777,5,09/08/2013,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,134,134,blaKPC2,NA,71861,IncU,IncU,MOBP,Clinical culture,2,928,PC1,Klebsiella pneumoniae,134
batch18_02102019_ENT654_Ctg5_len_71861_depth_1.57x_circ_blaKPC-2.fasta,batch18_02102019_ENT654_Ctg5_len_71861_depth_1.57x_circ_blaKPC-2,ENT654,E778,5,26/09/2013,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,13,13,blaKPC2,NA,71861,IncU,IncU,MOBP,Clinical culture,2,928,PC1,Klebsiella pneumoniae,13
batch19_09102019_ENT656_Ctg3_len_71861_depth_2.92x_circ_blaKPC-2.fasta,batch19_09102019_ENT656_Ctg3_len_71861_depth_2.92x_circ_blaKPC-2,ENT656,E779,5,26/09/2013,Escherichia coli,Escherichia coli,ecoli,58,58,blaKPC2,NA,71861,IncU,IncU,MOBP,Clinical culture,2,928,PC1,Escherichia coli,58
batch28_20022020_ENT1054_Ctg3_len_105005_depth_0.70x_circ_blaKPC-2.fasta,batch28_20022020_ENT1054_Ctg3_len_105005_depth_0.70x_circ_blaKPC-2,ENT1054,E78,5,13/03/2014,Citrobacter freundii,Citrobacter freundii,cfreundii,-,-,blaKPC2,NA,105005,IncU,IncU,MOBP,Surveillance culture,Singleton,57,Unclustered,Citrobacter freundii,-
batch21x_16102019_ENT1330_Ctg4_len_71875_depth_0.43x_circ_blaKPC-2.fasta,batch21x_16102019_ENT1330_Ctg4_len_71875_depth_0.43x_circ_blaKPC-2,ENT1330,E780,5,17/07/2014,Escherichia coli,Escherichia coli,ecoli,1485,1485,blaKPC2,NA,71875,IncU,IncU,MOBP,Clinical culture,2,928,PC1,Escherichia coli,1485
rbatch4_02102020_ENT1380_Ctg2_len_193850_depth_1.55x_circ_blaKPC-2.fasta,rbatch4_02102020_ENT1380_Ctg2_len_193850_depth_1.55x_circ_blaKPC-2,ENT1380,E781,5,07/08/2014,Escherichia coli,Escherichia coli,ecoli,1485,1485,blaKPC2,NA,193850,"IncFIIA,IncU",IncF_IncU,"MOBP,MOBP",Clinical culture,Singleton,928,Unclustered,Escherichia coli,1485
batch25_23012020_ENT468_Ctg4_len_71861_depth_2.46x_circ_blaKPC-2.fasta,batch25_23012020_ENT468_Ctg4_len_71861_depth_2.46x_circ_blaKPC-2,ENT468,E785,5,15/05/2013,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,2144,2144,blaKPC2,NA,71861,IncU,IncU,MOBP,Clinical culture,2,930,PC1,Klebsiella pneumoniae,2144
batch18_02102019_ENT495_Ctg6_len_71861_depth_2.00x_circ_blaKPC-2.fasta,batch18_02102019_ENT495_Ctg6_len_71861_depth_2.00x_circ_blaKPC-2,ENT495,E786,5,08/06/2013,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,841,841,blaKPC2,NA,71861,IncU,IncU,MOBP,Clinical culture,2,930,PC1,Klebsiella pneumoniae,841
batch4_29032019_ENT292_Ctg6_len_41183_depth_2.20x_circ_blaNDM-1.fasta,batch4_29032019_ENT292_Ctg6_len_41183_depth_2.20x_circ_blaNDM-1,ENT292,E934,5,06/11/2012,Citrobacter freundii,Citrobacter freundii,cfreundii,22,22,blaNDM1,NA,41183,IncN,IncN,MOBF,Surveillance culture,6,1053,PC2,Citrobacter freundii,22
batch12_27072019_ENT1353_Ctg4_len_41182_depth_1.79x_circ_blaNDM-1.fasta,batch12_27072019_ENT1353_Ctg4_len_41182_depth_1.79x_circ_blaNDM-1,ENT1353,E145,5,28/07/2014,Escherichia coli,Escherichia coli,ecoli,162,162,blaNDM1,NA,41182,IncN,IncN,MOBF,Surveillance culture,6,107,PC2,Escherichia coli,162
rbatch6_28102020_ENT1162_Ctg2_len_347274_depth_2.00x_circ_blaNDM-1.fasta,rbatch6_28102020_ENT1162_Ctg2_len_347274_depth_2.00x_circ_blaNDM-1,ENT1162,E79,5,04/05/2014,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,147,147,blaNDM1,NA,347274,"IncA/C2,IncFIB,IncFII,IncFII,rep_cluster_1254",IncA/C2_IncF,"MOBF,MOBH,MOBH",Surveillance culture,Singleton,58,Unclustered,Klebsiella pneumoniae,147
batch23_01112019_ENT1774_Ctg2_len_72947_depth_0.57x_circ_blaKPC-2.fasta,batch23_01112019_ENT1774_Ctg2_len_72947_depth_0.57x_circ_blaKPC-2,ENT1774,E790,5,08/01/2015,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,-,-,blaKPC2,NA,72947,IncU,IncU,MOBP,Surveillance culture,2,933,PC1,Klebsiella pneumoniae,-
batch7_26062019_ENT740_Ctg3_len_49992_depth_1.14x_circ_blaNDM-1.fasta,batch7_26062019_ENT740_Ctg3_len_49992_depth_1.14x_circ_blaNDM-1,ENT740,E791,5,24/10/2013,Citrobacter freundii,Citrobacter freundii,cfreundii,22,22,blaNDM1,Cluster_24,49992,IncN,IncN,MOBF,Surveillance culture,17,934,PC23,Citrobacter freundii,22
rbatch5_09102020_ENT1403_Ctg5_len_41182_depth_1.96x_circ_blaNDM-1.fasta,rbatch5_09102020_ENT1403_Ctg5_len_41182_depth_1.96x_circ_blaNDM-1,ENT1403,E148,1,14/08/2014,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,496,496,blaNDM1,NA,41182,IncN,IncN,MOBF,Clinical culture,6,109,PC2,Klebsiella pneumoniae,496
batch3_27032019_ENT829_Ctg3_len_41182_depth_0.60x_circ_blaNDM-1.fasta,batch3_27032019_ENT829_Ctg3_len_41182_depth_0.60x_circ_blaNDM-1,ENT829,E623,6,14/11/2013,Escherichia coli,Escherichia coli,ecoli,131,131,blaNDM1,Cluster_03,41182,IncN,IncN,MOBF,Clinical culture,6,812,PC2,Escherichia coli,131
batch15_11092019_ENT1720A_Ctg6_len_71114_depth_5.44x_circ_blaOXA-48.fasta,batch15_11092019_ENT1720A_Ctg6_len_71114_depth_5.44x_circ_blaOXA-48,ENT1720A,E793,6,08/12/2014,Citrobacter freundii,Citrobacter freundii,cfreundii,20,20,blaOXA48,NA,71114,IncL/M,IncL/M,MOBP,Surveillance culture,14,935,PC25,Citrobacter freundii,20
batch1_08032019_ENT1368_Ctg4_len_41182_depth_1.27x_circ_blaNDM-1.fasta,batch1_08032019_ENT1368_Ctg4_len_41182_depth_1.27x_circ_blaNDM-1,ENT1368,E359,6,29/07/2014,Enterobacter cloacae complex,Enterobacter cloacae,ecloacae,418,418,blaNDM1,NA,41182,IncN,IncN,MOBF,Clinical culture,6,586,PC2,Enterobacter cloacae,418
rbatch1_15072020_ENT1686_Ctg2_len_41182_depth_3.10x_circ_blaNDM-1.fasta,rbatch1_15072020_ENT1686_Ctg2_len_41182_depth_3.10x_circ_blaNDM-1,ENT1686,E408,3,27/11/2014,Escherichia coli,Escherichia coli,ecoli,131,131,blaNDM1,NA,41182,IncN,IncN,MOBF,Surveillance culture,6,627,PC2,Escherichia coli,131
batch29_27022020_ENT1256_Ctg3_len_71861_depth_1.80x_circ_blaKPC-2.fasta,batch29_27022020_ENT1256_Ctg3_len_71861_depth_1.80x_circ_blaKPC-2,ENT1256,E797,5,20/06/2014,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,23,23,blaKPC2,NA,71861,IncU,IncU,MOBP,Surveillance culture,2,939,PC1,Klebsiella pneumoniae,23
batch9_02072019_ENT1257_Ctg5_len_71861_depth_1.82x_circ_blaKPC-2.fasta,batch9_02072019_ENT1257_Ctg5_len_71861_depth_1.82x_circ_blaKPC-2,ENT1257,E798,5,20/06/2014,Enterobacter cloacae complex,Enterobacter cloacae,ecloacae,93,93,blaKPC2,Cluster_06,71861,IncU,IncU,MOBP,Surveillance culture,2,939,PC1,Enterobacter cloacae,93
batch29_27022020_ENT1258_Ctg3_len_71861_depth_2.33x_circ_blaKPC-2.fasta,batch29_27022020_ENT1258_Ctg3_len_71861_depth_2.33x_circ_blaKPC-2,ENT1258,E799,5,20/06/2014,Escherichia coli,Escherichia coli,ecoli,-,-,blaKPC2,NA,71861,IncU,IncU,MOBP,Surveillance culture,2,939,PC1,Escherichia coli,-
batch4_29032019_ENT1022_Ctg5_len_31903_depth_13.75x_circ_blaOXA-181.fasta,batch4_29032019_ENT1022_Ctg5_len_31903_depth_13.75x_circ_blaOXA-181,ENT1022,E8,4,11/02/2014,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,147,147,blaOXA181,NA,31903,"IncR,rep_cluster_1195",IncR,"MOBP,MOBP",Surveillance culture,Singleton,10,Unclustered,Klebsiella pneumoniae,147
batch28_20022020_ENT1159_Ctg4_len_71861_depth_2.37x_circ_blaKPC-2.fasta,batch28_20022020_ENT1159_Ctg4_len_71861_depth_2.37x_circ_blaKPC-2,ENT1159,E80,5,05/05/2014,Escherichia coli,Escherichia coli,ecoli,131,131,blaKPC2,NA,71861,IncU,IncU,MOBP,Clinical culture,2,59,PC1,Escherichia coli,131
rbatch6_28102020_ENT431_Ctg6_len_71861_depth_2.03x_circ_blaKPC-2.fasta,rbatch6_28102020_ENT431_Ctg6_len_71861_depth_2.03x_circ_blaKPC-2,ENT431,E800,5,16/04/2013,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,1304,1304,blaKPC2,NA,71861,IncU,IncU,MOBP,Clinical culture,2,941,PC1,Klebsiella pneumoniae,1304
batch28_20022020_ENT1131_Ctg4_len_71861_depth_1.18x_circ_blaKPC-2.fasta,batch28_20022020_ENT1131_Ctg4_len_71861_depth_1.18x_circ_blaKPC-2,ENT1131,E801,5,23/04/2014,Escherichia coli,Escherichia coli,ecoli,607,607,blaKPC2,NA,71861,IncU,IncU,MOBP,Surveillance culture,2,942,PC1,Escherichia coli,607
batch28_20022020_ENT1132_Ctg5_len_71861_depth_2.17x_circ_blaKPC-2.fasta,batch28_20022020_ENT1132_Ctg5_len_71861_depth_2.17x_circ_blaKPC-2,ENT1132,E802,5,23/04/2014,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,323,323,blaKPC2,NA,71861,IncU,IncU,MOBP,Surveillance culture,2,942,PC1,Klebsiella pneumoniae,323
batch7_26062019_ENT779_Ctg2_len_314210_depth_0.93x_circ_blaNDM-1.fasta,batch7_26062019_ENT779_Ctg2_len_314210_depth_0.93x_circ_blaNDM-1,ENT779,E803,5,07/11/2013,Enterobacter cloacae complex,Enterobacter cloacae,ecloacae,171,171,blaNDM1,Cluster_25,314210,"IncH,rep_cluster_1088",IncH,MOBH,Surveillance culture,10,943,PC31,Enterobacter cloacae,171
batch7_26062019_ENT779_Ctg3_len_46161_depth_1.63x_circ_blaNDM-7.fasta,batch7_26062019_ENT779_Ctg3_len_46161_depth_1.63x_circ_blaNDM-7,ENT779,E803,5,07/11/2013,Enterobacter cloacae complex,Enterobacter cloacae,ecloacae,171,171,blaNDM7,Cluster_25,46161,IncX3,IncX3,MOBP,Surveillance culture,9,943,PC8,Enterobacter cloacae,171
batch11_10072019_ENT1187_Ctg6_len_41182_depth_2.10x_circ_blaNDM-1.fasta,batch11_10072019_ENT1187_Ctg6_len_41182_depth_2.10x_circ_blaNDM-1,ENT1187,E482,5,19/05/2014,Citrobacter species,Citrobacter freundii,cfreundii,22,22,blaNDM1,NA,41182,IncN,IncN,MOBF,Surveillance culture,6,689,PC2,Citrobacter freundii,22
batch2_21032019_ENT422_Ctg3_len_41182_depth_3.37x_circ_blaNDM-1.fasta,batch2_21032019_ENT422_Ctg3_len_41182_depth_3.37x_circ_blaNDM-1,ENT422,E486,6,28/03/2013,Escherichia coli,Escherichia coli,ecoli,131,131,blaNDM1,NA,41182,IncN,IncN,MOBF,Clinical culture,6,692,PC2,Escherichia coli,131
batch31_26032020_ENT1446_Ctg5_len_71861_depth_0.77x_circ_blaKPC-2.fasta,batch31_26032020_ENT1446_Ctg5_len_71861_depth_0.77x_circ_blaKPC-2,ENT1446,E806,5,29/08/2014,Enterobacter cloacae complex,Enterobacter cloacae,ecloacae,54,54,blaKPC2,Cluster_39,71861,IncU,IncU,MOBP,Surveillance culture,2,946,PC1,Enterobacter cloacae,54
batch27_13022020_ENT816_Ctg2_len_93876_depth_3.35x_circ_blaKPC-2.fasta,batch27_13022020_ENT816_Ctg2_len_93876_depth_3.35x_circ_blaKPC-2,ENT816,E809,6,25/11/2013,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,11,11,blaKPC2,Cluster_28,93876,"ColRNAI_rep_cluster_1857,IncR,IncU",ColRNAI_all,MOBC,Clinical culture,Singleton,948,Unclustered,Klebsiella pneumoniae,11
batch19_09102019_ENT766_Ctg4_len_65499_depth_3.04x_circ_blaOXA-48.fasta,batch19_09102019_ENT766_Ctg4_len_65499_depth_3.04x_circ_blaOXA-48,ENT766,E868,5,02/11/2013,Citrobacter freundii,Citrobacter freundii,cfreundii,-,-,blaOXA48,NA,65499,IncL/M,IncL/M,MOBP,Clinical culture,19,992,PC4,Citrobacter freundii,-
batch3_27032019_ENT152_Ctg3_len_41182_depth_2.54x_circ_blaNDM-1.fasta,batch3_27032019_ENT152_Ctg3_len_41182_depth_2.54x_circ_blaNDM-1,ENT152,E492,4,04/04/2012,Escherichia coli,Escherichia coli,ecoli,131,131,blaNDM1,NA,41182,IncN,IncN,MOBF,Clinical culture,6,697,PC2,Escherichia coli,131
batch16_28082019_ENT346_Ctg3_len_174322_depth_1.10x_circ_blaOXA-181.fasta,batch16_28082019_ENT346_Ctg3_len_174322_depth_1.10x_circ_blaOXA-181,ENT346,E812,1,21/01/2013,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,14,14,blaOXA181,Cluster_02,174322,"IncA/C2,rep_cluster_1254",IncA/C2,"MOBH,MOBH",Clinical culture,16,952,PC3,Klebsiella pneumoniae,14
batch8_28062019_ENT838_Ctg3_len_41182_depth_3.35x_circ_blaNDM-1.fasta,batch8_28062019_ENT838_Ctg3_len_41182_depth_3.35x_circ_blaNDM-1,ENT838,E537,5,06/12/2013,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,307,307,blaNDM1,Cluster_18,41182,IncN,IncN,MOBF,Surveillance culture,6,738,PC2,Klebsiella pneumoniae,307
batch7_26062019_ENT717_Ctg3_len_169049_depth_4.78x_circ_blaNDM-1.fasta,batch7_26062019_ENT717_Ctg3_len_169049_depth_4.78x_circ_blaNDM-1,ENT717,E814,5,24/10/2013,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,34,34,blaNDM1,NA,169049,"IncFII,IncN,rep_cluster_1418",IncF_combinations,"MOBF,MOBF",Clinical culture,Singleton,953,Unclustered,Klebsiella pneumoniae,34
batch12_27072019_ENT1454_Ctg3_len_41182_depth_3.05x_circ_blaNDM-1.fasta,batch12_27072019_ENT1454_Ctg3_len_41182_depth_3.05x_circ_blaNDM-1,ENT1454,E533,5,26/08/2014,Enterobacter cloacae complex,Enterobacter cloacae,ecloacae,270,270,blaNDM1,NA,41182,IncN,IncN,MOBF,Surveillance culture,6,734,PC2,Enterobacter cloacae,270
batch0_01032019_ENT1332_Ctg7_len_73547_depth_0.71x_circ_blaKPC-2.fasta,batch0_01032019_ENT1332_Ctg7_len_73547_depth_0.71x_circ_blaKPC-2,ENT1332,E816,5,13/07/2014,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,893,893,blaKPC2,NA,73547,IncU,IncU,MOBP,Surveillance culture,2,955,PC1,Klebsiella pneumoniae,893
batch29_27022020_ENT1333_Ctg4_len_71861_depth_0.93x_circ_blaKPC-2.fasta,batch29_27022020_ENT1333_Ctg4_len_71861_depth_0.93x_circ_blaKPC-2,ENT1333,E817,5,13/07/2014,Escherichia coli,Escherichia coli,ecoli,131,131,blaKPC2,NA,71861,IncU,IncU,MOBP,Surveillance culture,2,955,PC1,Escherichia coli,131
batch7_26062019_ENT721_Ctg4_len_41182_depth_3.76x_circ_blaNDM-1.fasta,batch7_26062019_ENT721_Ctg4_len_41182_depth_3.76x_circ_blaNDM-1,ENT721,E568,5,18/10/2013,Escherichia coli,Escherichia coli,ecoli,95,95,blaNDM1,NA,41182,IncN,IncN,MOBF,Surveillance culture,6,764,PC2,Escherichia coli,95
batch25_23012020_ENT1998_Ctg4_len_71861_depth_1.17x_circ_blaKPC-2.fasta,batch25_23012020_ENT1998_Ctg4_len_71861_depth_1.17x_circ_blaKPC-2,ENT1998,E819,5,14/04/2015,Escherichia coli,Escherichia coli,ecoli,1585,1585,blaKPC2,NA,71861,IncU,IncU,MOBP,Surveillance culture,2,957,PC1,Escherichia coli,1585
batch29_27022020_ENT1184_Ctg3_len_112536_depth_1.12x_circ_blaKPC-2.fasta,batch29_27022020_ENT1184_Ctg3_len_112536_depth_1.12x_circ_blaKPC-2,ENT1184,E82,5,18/05/2014,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,11,11,blaKPC2,Cluster_28,112536,"IncFII,IncFIIA,IncN,IncR,IncU",IncF_combinations,MOBF,Surveillance culture,36,60,PC11,Klebsiella pneumoniae,11
batch25_23012020_ENT1999_Ctg4_len_71861_depth_0.71x_circ_blaKPC-2.fasta,batch25_23012020_ENT1999_Ctg4_len_71861_depth_0.71x_circ_blaKPC-2,ENT1999,E820,5,14/04/2015,Enterobacter cloacae complex,Enterobacter cloacae,ecloacae,599,599,blaKPC2,NA,71861,IncU,IncU,MOBP,Surveillance culture,2,957,PC1,Enterobacter cloacae,599
batch16_28082019_ENT2001_Ctg6_len_72162_depth_0.61x_circ_blaKPC-2.fasta,batch16_28082019_ENT2001_Ctg6_len_72162_depth_0.61x_circ_blaKPC-2,ENT2001,E821,5,21/04/2015,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,-,-,blaKPC2,NA,72162,IncU,IncU,MOBP,Surveillance culture,2,957,PC1,Klebsiella pneumoniae,-
batch2_21032019_ENT465_Ctg3_len_41182_depth_4.04x_circ_blaNDM-1.fasta,batch2_21032019_ENT465_Ctg3_len_41182_depth_4.04x_circ_blaNDM-1,ENT465,E661,6,08/05/2013,Escherichia coli,Escherichia coli,ecoli,131,131,blaNDM1,NA,41182,IncN,IncN,MOBF,Clinical culture,6,838,PC2,Escherichia coli,131
batch8_28062019_ENT830_Ctg2_len_256265_depth_6.19x_circ_blaNDM-1.fasta,batch8_28062019_ENT830_Ctg2_len_256265_depth_6.19x_circ_blaNDM-1,ENT830,E823,1,05/12/2013,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,15,15,blaNDM1,NA,256265,"IncFIB,IncFII,IncFII,IncN",IncF_combinations,"MOBF,MOBF",Surveillance culture,Singleton,958,Unclustered,Klebsiella pneumoniae,15
batch27_13022020_ENT727_Ctg4_len_71861_depth_3.25x_circ_blaKPC-2.fasta,batch27_13022020_ENT727_Ctg4_len_71861_depth_3.25x_circ_blaKPC-2,ENT727,E824,5,23/10/2013,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,841,841,blaKPC2,Cluster_23,71861,IncU,IncU,MOBP,Surveillance culture,2,959,PC1,Klebsiella pneumoniae,841
batch8_28062019_ENT861_Ctg4_len_41182_depth_4.10x_circ_blaNDM-1.fasta,batch8_28062019_ENT861_Ctg4_len_41182_depth_4.10x_circ_blaNDM-1,ENT861,E319,5,10/12/2013,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,14,14,blaNDM1,Cluster_31,41182,IncN,IncN,MOBF,Surveillance culture,6,547,PC2,Klebsiella pneumoniae,14
batch10_05072019_ENT911_Ctg4_len_41182_depth_1.10x_circ_blaNDM-1.fasta,batch10_05072019_ENT911_Ctg4_len_41182_depth_1.10x_circ_blaNDM-1,ENT911,E647,5,06/01/2014,Citrobacter freundii,Citrobacter freundii,cfreundii,18,18,blaNDM1,Cluster_32,41182,IncN,IncN,MOBF,Clinical culture,6,826,PC2,Citrobacter freundii,18
batch4_29032019_ENT234_Ctg5_len_41181_depth_4.99x_circ_blaNDM-1.fasta,batch4_29032019_ENT234_Ctg5_len_41181_depth_4.99x_circ_blaNDM-1,ENT234,E1075,4,02/08/2012,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,273,273,blaNDM1,NA,41181,IncN,IncN,MOBF,Clinical culture,6,1170,PC2,Klebsiella pneumoniae,273
batch12_27072019_ENT1418_Ctg2_len_291650_depth_0.60x_circ_blaNDM-1.fasta,batch12_27072019_ENT1418_Ctg2_len_291650_depth_0.60x_circ_blaNDM-1,ENT1418,E828,5,19/08/2014,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,11,11,blaNDM1,Cluster_05,291650,"IncH,rep_cluster_1150",IncH,MOBH,Clinical culture,22,961,PC40,Klebsiella pneumoniae,11
batch20_11102019_ENT1189_Ctg3_len_112616_depth_1.83x_circ_blaKPC-2.fasta,batch20_11102019_ENT1189_Ctg3_len_112616_depth_1.83x_circ_blaKPC-2,ENT1189,E83,5,20/05/2014,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,11,11,blaKPC2,NA,112616,"IncFII,IncFIIA,IncN,IncR,IncU",IncF_combinations,MOBF,Surveillance culture,36,60,PC11,Klebsiella pneumoniae,11
batch20_11102019_ENT1152_Ctg3_len_65499_depth_2.50x_circ_blaOXA-48.fasta,batch20_11102019_ENT1152_Ctg3_len_65499_depth_2.50x_circ_blaOXA-48,ENT1152,E869,5,01/05/2014,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,-,4423,blaOXA48,NA,65499,IncL/M,IncL/M,MOBP,Clinical culture,19,992,PC4,Klebsiella pneumoniae,4423
batch15_11092019_ENT1875_Ctg4_len_108254_depth_2.50x_circ_blaNDM-1.fasta,batch15_11092019_ENT1875_Ctg4_len_108254_depth_2.50x_circ_blaNDM-1,ENT1875,E832,5,26/02/2015,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,-,3247,blaNDM1,NA,108254,"IncFII,IncFII,rep_cluster_1418",IncF,MOBF,Surveillance culture,Singleton,964,Unclustered,Klebsiella pneumoniae,3247
batch29_27022020_ENT1344_Ctg6_len_71861_depth_1.26x_circ_blaKPC-2.fasta,batch29_27022020_ENT1344_Ctg6_len_71861_depth_1.26x_circ_blaKPC-2,ENT1344,E835,5,21/07/2014,Enterobacter cloacae complex,Enterobacter cloacae,ecloacae,54,54,blaKPC2,NA,71861,IncU,IncU,MOBP,Surveillance culture,2,967,PC1,Enterobacter cloacae,54
batch17_18092019_ENT355_Ctg3_len_174321_depth_0.90x_circ_blaOXA-181.fasta,batch17_18092019_ENT355_Ctg3_len_174321_depth_0.90x_circ_blaOXA-181,ENT355,E457,1,28/01/2013,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,14,14,blaOXA181,Cluster_02,174321,"IncA/C2,rep_cluster_1254",IncA/C2,"MOBH,MOBH",Surveillance culture,16,667,PC3,Klebsiella pneumoniae,14
